record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,dataset_asal,id_indikator_unik
SEA-0000146,BRN,Brunei Darussalam,negara,2018,Keterjangkauan internet,i271mb_high_1GB5_GNI,"High usage bundle (140 min, 70 SMS, 1.5 GB) (2018-2020)",1.28,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_high_1GB5_GNI | Keterjangkauan internet
SEA-0000147,BRN,Brunei Darussalam,negara,2018,Keterjangkauan internet,i271mb_high_1GB5_PPP,"High usage bundle (140 min, 70 SMS, 1.5 GB) (2018-2020)",58.77,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_high_1GB5_PPP | Keterjangkauan internet
SEA-0000148,BRN,Brunei Darussalam,negara,2018,Keterjangkauan internet,i271mb_low_500$,Low usage bundle (70min+20sms+500MB) (2018-2024),15.94,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_low_500$ | Keterjangkauan internet
SEA-0000149,BRN,Brunei Darussalam,negara,2018,Keterjangkauan internet,i271mb_low_500_GNI,Low usage bundle (70min+20sms+500MB) (2018-2024),0.62,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_low_500_GNI | Keterjangkauan internet
SEA-0000150,BRN,Brunei Darussalam,negara,2018,Keterjangkauan internet,i271mb_low_500_PPP,Low usage bundle (70min+20sms+500MB) (2018-2024),28.4,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_low_500_PPP | Keterjangkauan internet
SEA-0000151,BRN,Brunei Darussalam,negara,2018,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,28790.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0000152,BRN,Brunei Darussalam,negara,2018,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,74.81724717,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0000153,BRN,Brunei Darussalam,negara,2018,Pendidikan dan inovasi,research_spending_gdp_pct,Belanja penelitian dan pengembangan terhadap PDB,0.27764,% PDB,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_research_spending_gdp_pct,research_spending_gdp_pct | Pendidikan dan inovasi
SEA-0000154,BRN,Brunei Darussalam,negara,2018,Pendidikan dan inovasi,secondary_enrolment_gross_pct,Angka partisipasi kasar pendidikan menengah,89.18180847,% populasi usia sekolah resmi,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_secondary_enrolment_gross_pct,secondary_enrolment_gross_pct | Pendidikan dan inovasi
SEA-0000155,BRN,Brunei Darussalam,negara,2019,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,100.0,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0000156,BRN,Brunei Darussalam,negara,2019,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,12.24247764,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0000157,BRN,Brunei Darussalam,negara,2019,Akses dan infrastruktur,internet_users_pct,Pengguna internet,95.0,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_internet_users_pct,internet_users_pct | Akses dan infrastruktur
SEA-0000158,BRN,Brunei Darussalam,negara,2019,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,129.8452607,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0000159,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i154_FBB5$,Fixed-broadband Internet basket (5GB) (2018-),18.53,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB5$ | Keterjangkauan internet
SEA-0000160,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i154_FBB5_GNI,Fixed-broadband Internet basket (5GB) (2018-),0.72,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB5_GNI | Keterjangkauan internet
SEA-0000161,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i154_FBB5_PPP,Fixed-broadband Internet basket (5GB) (2018-),33.02,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB5_PPP | Keterjangkauan internet
SEA-0000162,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i154_MobLow$,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),8.53,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_MobLow$ | Keterjangkauan internet
SEA-0000163,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i154_MobLow_GNI,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),0.33,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_MobLow_GNI | Keterjangkauan internet
SEA-0000164,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i154_MobLow_PPP,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),15.19,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_MobLow_PPP | Keterjangkauan internet
SEA-0000165,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i271mb_1GB5$,Data-only mobile broadband 1.5 GB (2018-2020),14.83,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_1GB5$ | Keterjangkauan internet
SEA-0000166,BRN,Brunei Darussalam,negara,2019,Keterjangkauan internet,i271mb_1GB5_GNI,Data-only mobile broadband 1.5 GB (2018-2020),0.57,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_1GB5_GNI | Keterjangkauan internet
